img_src,name,type,efficiency,wattage_W,modular,color,price,link,rating_number,rating
https://m.media-amazon.com/images/I/41v5hRa+TfL.jpg,be quiet! Dark Power Pro 12,ATX,80+ Titanium,1200,Full,Black,376.4,https://es.pcpartpicker.com/product/c96qqs/be-quiet-dark-power-pro-12-1200-w-80-titanium-certified-fully-modular-atx-power-supply-bn646,1,5
//cdna.pcpartpicker.com/static/forever/images/product/b61e2d3e03344a41e574c2b58322d8e0.256p.jpg,Thermaltake Toughpower GF3 TT Premium,ATX,80+ Gold,1650,Full,Black,379.99,https://es.pcpartpicker.com/product/X93gXL/thermaltake-toughpower-gf3-tt-premium-1650-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-1600fnfagu-4,1,4
//cdna.pcpartpicker.com/static/forever/images/product/b7bb3e2fea075263ed3ba09b8790e399.256p.jpg,Thermaltake TOUGHPOWER PF1 ARGB,ATX,80+ Platinum,1200,Full,,385.68,https://es.pcpartpicker.com/product/XzYQzy/thermaltake-toughpower-pf1-argb-1200-w-80-platinum-certified-fully-modular-atx-power-supply-ps-tpd-1200f3fapu-1,1,5
//cdna.pcpartpicker.com/static/forever/images/product/2cf59bea2b20354fde02093a5614eeae.256p.jpg,Silverstone Strider Titanium,ATX,80+ Titanium,1500,Full,Black / Blue,399.5,https://es.pcpartpicker.com/product/s6TPxr/silverstone-strider-titanium-1500-w-80-titanium-certified-fully-modular-atx-power-supply-sst-st1500-ti,1,2
https://m.media-amazon.com/images/I/41v5hRa+TfL.jpg,be quiet! Dark Power Pro 12,ATX,80+ Titanium,1500,Full,Black,417.61,https://es.pcpartpicker.com/product/sdRgXL/be-quiet-dark-power-pro-12-1500-w-80-titanium-certified-fully-modular-atx-power-supply-bn647,4,3.8
//cdna.pcpartpicker.com/static/forever/images/product/ddf30eb493b0cb3230e1d063ea7f358d.256p.jpg,Super Flower Leadex III Gold,ATX,80+ Gold,850,Full,Black,432.33,https://es.pcpartpicker.com/product/8z7p99/super-flower-leadex-iii-gold-850-w-80-gold-certified-fully-modular-atx-power-supply-sf-850f14hg,20,4.8
https://m.media-amazon.com/images/I/41Gsz8OrSdL.jpg,SeaSonic PRIME TX-1000,ATX,80+ Titanium,1000,Full,Black,432.88,https://es.pcpartpicker.com/product/fKhmP6/seasonic-prime-tx-1000-w-80-titanium-certified-fully-modular-atx-power-supply-prime-tx-1000,7,5
//cdna.pcpartpicker.com/static/forever/images/product/273e9a1b20fdddfcb664ce46efc7e821.256p.jpg,Antec High Current Gamer Gold,ATX,80+ Gold,650,Full,Black,457,https://es.pcpartpicker.com/product/fndxFT/antec-high-current-gamer-gold-650w-80-gold-certified-fully-modular-atx-power-supply-hcg650-gold,4,4.8
https://m.media-amazon.com/images/I/41zKVZOycJL.jpg,Corsair CX750,ATX,80+ Bronze,750,No,,458.08,https://es.pcpartpicker.com/product/wb3RsY/corsair-power-supply-cx750,49,4.3
//cdna.pcpartpicker.com/static/forever/images/product/70fe10d5a0de7364a79f285b304accd5.256p.jpg,Super Flower Leadex Titanium,ATX,80+ Titanium,1000,Full,Black,461.23,https://es.pcpartpicker.com/product/rt848d/super-flower-leadex-titanium-1000-w-80-titanium-certified-fully-modular-btx-power-supply-sf-1000f14ht,3,5
//cdna.pcpartpicker.com/static/forever/images/product/fc49efc3716dc51de27acf0ee6cfdd10.256p.jpg,Antec High Current Gamer Extreme,ATX,80+ Gold,1000,Full,,474.16,https://es.pcpartpicker.com/product/d7dxFT/antec-high-current-gamer-extreme-1000w-80-gold-certified-fully-modular-atx-power-supply-hcg1000-extreme,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/1d57cf53a1289e4dfff1aed9b1cc272a.256p.jpg,Corsair AX1600i,ATX,80+ Titanium,1600,Full,,562.31,https://es.pcpartpicker.com/product/cJbwrH/corsair-1600w-80-titanium-certified-fully-modular-atx-power-supply-cp-9020087-na,8,5
https://images-eu.ssl-images-amazon.com/images/I/51w25%2BP4cnL.jpg,SeaSonic PRIME Ultra Titanium,ATX,80+ Titanium,1000,Full,,676.05,https://es.pcpartpicker.com/product/NxWfrH/seasonic-prime-ultra-titanium-1000w-80-titanium-certified-fully-modular-atx-power-supply-ssr-1000tr,4,5
