img_src,name,speed_type,speed_frecuency,modules,price/GB,color,first_word_latency_ns,CAS_latency,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/4b735df9dbb1bb13ac3d6ff23a3d5f48.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,3000,2 x 8GB,4.186,White,10.667,16,66.98,https://es.pcpartpicker.com/product/nrc48d/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-3000-memory-cmk16gx4m2d3000c16w,12,4.8
//cdna.pcpartpicker.com/static/forever/images/product/d767df50ed484b9a306de422394620f4.256p.jpg,G.Skill Ripjaws 4 16 GB,DDR4,2400,2 x 8GB,4.199,Red,12.5,15,67.19,https://es.pcpartpicker.com/product/ydCrxr/gskill-memory-f42400c15d16grr,3,4.7
,Crucial CT102464BA160B 8 GB,DDR3,1600,1 x 8GB,8.428,Green,13.75,11,67.42,https://es.pcpartpicker.com/product/nF7wrH/crucial-memory-ct102464ba160b,14,4.6
https://images-na.ssl-images-amazon.com/images/I/41kJ%2B0uq4NL.jpg,Patriot Viper 4 Blackout 16 GB,DDR4,3200,2 x 8GB,4.215,Black,10,16,67.44,https://es.pcpartpicker.com/product/xK3mP6/patriot-viper-4-blackout-16-gb-2-x-8-gb-ddr4-3200-memory-pvb416g320c6k,2,4
https://images-na.ssl-images-amazon.com/images/I/41QS7oWZzwL.jpg,G.Skill Ripjaws X 4 GB,DDR3,1600,2 x 2GB,16.995,Black / Red,11.25,9,67.98,https://es.pcpartpicker.com/product/gvyFf7/gskill-memory-f312800cl9d4gbxl,23,4.7
//cdna.pcpartpicker.com/static/forever/images/product/ebfd5fa5a4e313712a19fc0830646d3f.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,2666,2 x 8GB,4.26,Red,12.003,16,68.16,https://es.pcpartpicker.com/product/Xp8H99/corsair-memory-cmk16gx4m2a2666c16r,4,5
//cdna.pcpartpicker.com/static/forever/images/product/dddee40fc3ea7a8cbadb191d03d07440.256p.jpg,G.Skill Ripjaws V 16 GB,DDR4,3200,2 x 8GB,4.261,Black,10,16,68.17,https://es.pcpartpicker.com/product/qGqbt6/gskill-memory-f43200c16d16gvgb,69,4.9
//cdna.pcpartpicker.com/static/forever/images/product/d3ed1ce9380835a35a9b2f4ecaadf72f.256p.jpg,Patriot Viper 4 16 GB,DDR4,3200,2 x 8GB,4.262,Red / Black,10,16,68.19,https://es.pcpartpicker.com/product/h8dxFT/patriot-viper-4-16gb-2-x-8gb-ddr4-3200-memory-pv416g320c6k,6,4.5
https://m.media-amazon.com/images/I/419QA+oc1-L.jpg,TEAMGROUP T-Force Delta RGB 16 GB,DDR4,3200,2 x 8GB,4.286,Black,10,16,68.57,https://es.pcpartpicker.com/product/2bJtt6/teamgroup-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tf3d416g3200hc16cdc01,57,4.5
https://m.media-amazon.com/images/I/41Y1FqRjViL.jpg,G.Skill F3-12800CL11D-8GBSQ 8 GB,DDR3,1600,2 x 4GB,8.623,Green,13.75,11,68.98,https://es.pcpartpicker.com/product/9dR48d/gskill-f3-12800cl11d-8gbsq-8-gb-2-x-4-gb-ddr3-1600-sodimm-cl11-memory-f3-12800cl11d-8gbsq,1,3
https://images-na.ssl-images-amazon.com/images/I/41CUrGN-lTL.jpg,G.Skill Ripjaws V 16 GB,DDR4,2400,2 x 8GB,4.323,Silver,12.5,15,69.17,https://es.pcpartpicker.com/product/9bhj4D/gskill-memory-f42400c15d16gvs,18,4.6
//cdna.pcpartpicker.com/static/forever/images/product/3a41f6eeaf76756be04619632487633f.256p.jpg,ADATA XPG SPECTRIX D50 16 GB,DDR4,3200,2 x 8GB,4.336,Silver,10,16,69.37,https://es.pcpartpicker.com/product/B9gQzy/adata-xpg-spectrix-d50-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ax4u320038g16a-dt50,2,5
https://images-fe.ssl-images-amazon.com/images/I/41N%2BTHvKy5L.jpg,Kingston HyperX Fury 4 GB,DDR4,2666,1 x 4GB,17.39,Black / White,11.253,15,69.56,https://es.pcpartpicker.com/product/wn7CmG/kingston-memory-hx426c15fb4,1,5
//cdna.pcpartpicker.com/static/forever/images/product/d6ae9d0b1ad18bca471b26a758d05603.256p.jpg,G.Skill Ripjaws V 16 GB,DDR4,2666,2 x 8GB,4.363,Black / Red,11.253,15,69.81,https://es.pcpartpicker.com/product/bf98TW/gskill-memory-f42666c15d16gvr,19,4.9
//cdna.pcpartpicker.com/static/forever/images/product/995b537715c59b700a749f94303f6ec9.256p.jpg,TEAMGROUP T-Force Vulcan Z 16 GB,DDR4,3200,2 x 8GB,4.37,Red,10,16,69.92,https://es.pcpartpicker.com/product/gCXJ7P/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tlzrd416g3200hc16fdc01,1,5
https://m.media-amazon.com/images/I/314fI7b6LdL.jpg,G.Skill Ripjaws 4 GB,DDR3,1600,1 x 4GB,17.495,Black / Red,11.25,9,69.98,https://es.pcpartpicker.com/product/LTh9TW/gskill-memory-f312800cl9s4gbrl,10,4.9
//cdna.pcpartpicker.com/static/forever/images/product/c1a4492430ad6df3d69f1780448008f7.256p.jpg,Patriot Viper Steel 16 GB,DDR4,3733,2 x 8GB,4.374,Silver / Black,9.108,17,69.98,https://es.pcpartpicker.com/product/hkTzK8/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-3733-cl17-memory-pvs416g373c7k,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/855da3f26d586fb1dbaa14ca313f5ea0.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,3600,2 x 8GB,4.374,Black / Yellow,10,18,69.98,https://es.pcpartpicker.com/product/RLqhP6/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-3600-memory-cmk16gx4m2z3600c18,6,4.5
//cdna.pcpartpicker.com/static/forever/images/product/541ef8c548c9824a130e6e122d6a3195.256p.jpg,Kingston HyperX Fury 4 GB,DDR3,1333,1 x 4GB,17.5,Red / Silver,13.503,9,70,https://es.pcpartpicker.com/product/kRjG3C/kingston-memory-hx313c9fr4,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5c75b69173775560e086fc01974a4fda.256p.jpg,G.Skill Ripjaws V 16 GB,DDR4,3600,2 x 8GB,4.425,Red / Black,10.556,19,70.8,https://es.pcpartpicker.com/product/VtL48d/gskill-ripjaws-v-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c19d-16gvrb,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/a08f4678035b4fbfc1ccfccc825657b4.256p.jpg,Corsair Vengeance Pro 8 GB,DDR3,1600,2 x 4GB,8.86,Black / Silver,11.25,9,70.88,https://es.pcpartpicker.com/product/KrZQzy/corsair-memory-cmy8gx3m2a1600c9,17,4.9
//cdna.pcpartpicker.com/static/forever/images/product/8364cbb62bdd4db03b5ca7514f8307b4.256p.jpg,Klevv CRAS X RGB 16 GB,DDR4,3600,2 x 8GB,4.433,Black,10,18,70.92,https://es.pcpartpicker.com/product/st3gXL/klevv-cras-x-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-kd48gu880-36a180x,2,5
//cdna.pcpartpicker.com/static/forever/images/product/130610fae2d17d8fba6193d3fdb704c0.256p.jpg,TEAMGROUP T-Force Dark Za 16 GB,DDR4,3200,2 x 8GB,4.441,Black / Silver,10,16,71.05,https://es.pcpartpicker.com/product/WphmP6/teamgroup-t-force-dark-za-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tdzad416g3200hc16cdc01,1,5
https://m.media-amazon.com/images/I/31CDIOU4mqS.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3600,1 x 16GB,4.442,Black,10,18,71.08,https://es.pcpartpicker.com/product/vG848d/corsair-vengeance-rgb-pro-16-gb-1-x-16-gb-ddr4-3600-cl18-memory-cmw16gx4m1z3600c18,1,5
https://m.media-amazon.com/images/I/41rQw+pBMLL.jpg,Corsair Vengeance RGB Pro SL 16 GB,DDR4,3200,2 x 8GB,4.451,Black,10,16,71.22,https://es.pcpartpicker.com/product/LDCFf7/corsair-vengeance-rgb-pro-sl-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-cmh16gx4m2e3200c16,9,4.9
//cdna.pcpartpicker.com/static/forever/images/product/91c32e3300ee43e4f4c657d27e0d2a9b.256p.jpg,TEAMGROUP Vulcan Z 16 GB,DDR4,3600,2 x 8GB,4.463,Black,10,18,71.41,https://es.pcpartpicker.com/product/768bt6/team-vulcan-z-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tlzgd416g3600hc18jdc01,8,4.9
//cdna.pcpartpicker.com/static/forever/images/product/44d03f8a573c01b34f74ee7497b17171.256p.jpg,Corsair Vengeance 8 GB,DDR3,1600,2 x 4GB,8.975,Black / Silver,11.25,9,71.8,https://es.pcpartpicker.com/product/KK9KHx/corsair-memory-cmz8gx3m2a1600c9,164,4.8
//cdna.pcpartpicker.com/static/forever/images/product/e5e3c1ef6198d9cbf66712ed5a0f45f0.256p.jpg,G.Skill Ripjaws V 16 GB,DDR4,3600,2 x 8GB,4.543,Black,10,18,72.68,https://es.pcpartpicker.com/product/n6RgXL/gskill-ripjaws-v-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c18d-16gvk,52,4.7
//cdna.pcpartpicker.com/static/forever/images/product/3e88221de3bde4fddb319fa39878cff7.256p.jpg,Silicon Power XPOWER Zenith Gaming 16 GB,DDR4,3200,2 x 8GB,4.578,Black / Silver,10,16,73.25,https://es.pcpartpicker.com/product/hPfnTW/silicon-power-xpower-zenith-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-sp016gxlzu320bdc,1,4
https://images-na.ssl-images-amazon.com/images/I/41rLxvkrWbL.jpg,Patriot Viper 4 Blackout 16 GB,DDR4,3000,2 x 8GB,4.583,Black,10.667,16,73.33,https://es.pcpartpicker.com/product/83ZzK8/patriot-viper-4-blackout-16-gb-2-x-8-gb-ddr4-3000-memory-pvb416g300c6k,3,4
//cdna.pcpartpicker.com/static/forever/images/product/675a41e399e723b2251cea95bc468373.256p.jpg,PNY XLR8 16 GB,DDR4,3200,2 x 8GB,4.599,Black / Red,10,16,73.58,https://es.pcpartpicker.com/product/sn38TW/pny-xlr8-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-md16gk2d4320016axr,12,4.8
//cdna.pcpartpicker.com/static/forever/images/product/c5fb831012b288043e0286c2c7bf8d48.256p.jpg,TEAMGROUP T-Force Delta RGB 8 GB,DDR4,2400,2 x 4GB,9.215,Black,12.5,15,73.72,https://es.pcpartpicker.com/product/w2RzK8/team-t-force-delta-rgb-8gb-2-x-4gb-ddr4-2400-memory-tf3d48g2400hc15bdc01,3,5
https://images-na.ssl-images-amazon.com/images/I/51gbSvh-MtL.jpg,G.Skill Trident X 8 GB,DDR3,2400,2 x 4GB,9.225,Black / Red,8.333,10,73.8,https://es.pcpartpicker.com/product/Wg6BD3/gskill-memory-f32400c10d8gtx,19,4.8
//cdna.pcpartpicker.com/static/forever/images/product/d2864af60767c482f680d00e82040c38.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3000,2 x 8GB,4.612,White,10,15,73.8,https://es.pcpartpicker.com/product/mLQG3C/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3000-memory-cmw16gx4m2c3000c15w,10,5
//cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3000,2 x 8GB,4.612,Black,10,15,73.8,https://es.pcpartpicker.com/product/rsWfrH/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3000-memory-cmw16gx4m2c3000c15,17,4.8
//cdna.pcpartpicker.com/static/forever/images/product/161d9b0027525a5ca803796d3b3748be.256p.jpg,Corsair Vengeance 8 GB,DDR3,1600,2 x 4GB,9.225,Black / Blue,11.25,9,73.8,https://es.pcpartpicker.com/product/6hzv6h/corsair-memory-cmz8gx3m2a1600c9b,117,4.7
//cdna.pcpartpicker.com/static/forever/images/product/87cd8e9d02ffb0997769f4a4d5969669.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3200,2 x 8GB,4.612,Black,10,16,73.8,https://es.pcpartpicker.com/product/QDhKHx/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16,345,4.8
https://m.media-amazon.com/images/I/41KM4tiOi4L.jpg,Mushkin 996573 4 GB,DDR3,1066,2 x 2GB,18.495,Green,13.133,7,73.98,https://es.pcpartpicker.com/product/MtDwrH/mushkin-memory-996573,1,5
https://m.media-amazon.com/images/I/41gY1oWMmfL.jpg,Crucial Ballistix Elite 4 GB,DDR4,2666,1 x 4GB,18.53,Black,12.003,16,74.12,https://es.pcpartpicker.com/product/4bvZxr/crucial-memory-ble4g4d26afea,1,5
//cdna.pcpartpicker.com/static/forever/images/product/a881e3433b353661a219670b7aa8fc1d.256p.jpg,ADATA XPG SPECTRIX D60G 16 GB,DDR4,3200,2 x 8GB,4.654,,10,16,74.47,https://es.pcpartpicker.com/product/Hsxbt6/adata-xpg-spectrix-d60g-16-gb-2-x-8-gb-ddr4-3200-memory-ax4u320038g16a-dt60,24,4.9
//cdna.pcpartpicker.com/static/forever/images/product/cde10e535554911bab94e6d19b91226e.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,2666,2 x 8GB,4.66,Black,12.003,16,74.56,https://es.pcpartpicker.com/product/CK66Mp/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-2666-memory-cmk16gx4m2z2666c16,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/4b9b900e1c54dd650b23c5b1ba8052d3.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,2933,2 x 8GB,4.675,Black / Yellow,10.91,16,74.8,https://es.pcpartpicker.com/product/gv22FT/corsair-vengeance-lpx-16gb-2-x-8gb-ddr4-2933-memory-cmk16gx4m2z2933c16,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/a6bc524a20044391ce45243b01ea1694.256p.jpg,Corsair Vengeance LPX 16 GB,DDR4,3600,2 x 8GB,4.686,Black / Yellow,8.889,16,74.98,https://es.pcpartpicker.com/product/6cZzK8/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-cmk16gx4m2d3600c16,10,4.9
//cdna.pcpartpicker.com/static/forever/images/product/7ce80ece7d6d14e6113e569324cc87fa.256p.jpg,G.Skill Flare X 16 GB,DDR4,3200,2 x 8GB,4.733,Black,10,16,75.73,https://es.pcpartpicker.com/product/CsF48d/gskill-flare-x-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c16d-16gfx,17,4.9
//cdna.pcpartpicker.com/static/forever/images/product/3df04a089750f60cf6d2b739e13e8329.256p.jpg,G.Skill Ares 16 GB,DDR3,2400,2 x 8GB,4.737,Black / Blue,9.167,11,75.8,https://es.pcpartpicker.com/product/6ztCmG/gskill-memory-f32400c11d16gab,5,4.8
https://m.media-amazon.com/images/I/51M2oRgTQVL.jpg,G.Skill Ripjaws X 16 GB,DDR3,2400,2 x 8GB,4.737,Black / Blue,9.167,11,75.8,https://es.pcpartpicker.com/product/jx7wrH/gskill-memory-f32400c11d16gxm,11,4.7
//cdna.pcpartpicker.com/static/forever/images/product/39a81e8c319d777c2755f624014739cd.256p.jpg,PNY XLR8 Gaming EPIC-X RGB 16 GB,DDR4,3200,2 x 8GB,4.749,Black,10,16,75.99,https://es.pcpartpicker.com/product/tqGnTW/pny-xlr8-gaming-epic-x-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-md16gk2d4320016xrgb,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/c55feafbcea07e706822193c6d344a84.256p.jpg,TEAMGROUP T-Create Classic 16 GB,DDR4,3200,2 x 8GB,4.75,Silver,13.75,22,76,https://es.pcpartpicker.com/product/ckJgXL/team-t-create-classic-16-gb-2-x-8-gb-ddr4-3200-cl22-memory-ttccd416g3200hc22dc01,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/93329f087bf90b0865985d0c2d00bc38.256p.jpg,G.Skill Trident Z 16 GB,DDR4,3400,2 x 8GB,4.759,Red / Silver,9.412,16,76.15,https://es.pcpartpicker.com/product/NXvZxr/gskill-memory-f43400c16d16gtz,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/aa34b3c28154431c4b8ebd2f90a647e4.256p.jpg,Crucial Ballistix 16 GB,DDR4,3000,2 x 8GB,4.764,Black,10,15,76.22,https://es.pcpartpicker.com/product/Wy848d/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3000-cl15-memory-bl2k8g30c15u4b,10,5
https://m.media-amazon.com/images/I/31Vphlem7hL.jpg,Kingston Server Premier 16 GB,DDR4,2666,1 x 16GB,4.798,,14.254,19,76.77,https://es.pcpartpicker.com/product/cBcG3C/kingston-server-premier-16-gb-1-x-16-gb-ddr4-2666-cl19-memory-ksm26ed816hd,1,5
https://m.media-amazon.com/images/I/412Dj2+A0gL.jpg,G.Skill Ares 16 GB,DDR3,2133,2 x 8GB,4.8,Black / Blue,9.376,10,76.8,https://es.pcpartpicker.com/product/yQphP6/gskill-memory-f32133c10d16gab,5,5
https://m.media-amazon.com/images/I/41rQw+pBMLL.jpg,Corsair Vengeance RGB Pro SL 16 GB,DDR4,3600,2 x 8GB,4.8,Black,10,18,76.8,https://es.pcpartpicker.com/product/nnmFf7/corsair-vengeance-rgb-pro-sl-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-cmh16gx4m2d3600c18,5,5
//cdna.pcpartpicker.com/static/forever/images/product/58ab1663c77627cbf3effd27df57aa92.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3200,2 x 8GB,4.811,White,10,16,76.98,https://es.pcpartpicker.com/product/vfDJ7P/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16w,158,4.8
//cdna.pcpartpicker.com/static/forever/images/product/7ceea80306d058fc467c0175d4d869e6.256p.jpg,TEAMGROUP T-Force Zeus 16 GB,DDR4,3200,2 x 8GB,4.812,Red,12.5,20,77,https://es.pcpartpicker.com/product/g8VG3C/team-t-force-zeus-16-gb-2-x-8-gb-ddr4-3200-cl20-memory-ttzd416g3200hc20dc01,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/4e9628e2fa61a365488d9505bb9b0742.256p.jpg,Samsung M393A2G40DB0-CPB 16 GB,DDR4,2133,1 x 16GB,4.824,Black / Green,14.065,15,77.19,https://es.pcpartpicker.com/product/zXL7YJ/samsung-memory-m393a2g40db0cpb,2,5
//cdna.pcpartpicker.com/static/forever/images/product/92f125ce9c2c8a4901abea1bdb1b5d7a.256p.jpg,Kingston KVR16N11S8K2/8 8 GB,DDR3,1600,2 x 4GB,9.725,Green,13.75,11,77.8,https://es.pcpartpicker.com/product/jHkD4D/kingston-memory-kvr16n11s8k28,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/ce2c6f8f85b44129698d52a6fe62ccb0.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3600,2 x 8GB,4.862,Black,10,18,77.8,https://es.pcpartpicker.com/product/WH9tt6/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-cmw16gx4m2z3600c18,9,4.9
//cdna.pcpartpicker.com/static/forever/images/product/2acf8a36c3350a47689e36ee924c80f7.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3600,2 x 8GB,4.862,Black,10,18,77.8,https://es.pcpartpicker.com/product/XWGnTW/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3600-memory-cmw16gx4m2d3600c18,71,4.9
//cdna.pcpartpicker.com/static/forever/images/product/a71c6b7b211206f9ec6b8b3cd5f64f34.256p.jpg,Kingston KVR16LN11K2/8 8 GB,DDR3,1600,2 x 4GB,9.736,Black / Green,13.75,11,77.89,https://es.pcpartpicker.com/product/ZqK7YJ/kingston-memory-kvr16ln11k28,1,2
//cdna.pcpartpicker.com/static/forever/images/product/420350537fa9e0e49b1e491fe9c4810d.256p.jpg,Kingston HyperX Fury 4 GB,DDR3,1333,1 x 4GB,19.5,Blue / Silver,13.503,9,78,https://es.pcpartpicker.com/product/mRjG3C/kingston-memory-hx313c9f4,1,4
//cdna.pcpartpicker.com/static/forever/images/product/b880042150d9c941a0528e7c244af4e6.256p.jpg,TEAMGROUP T-Force Vulcan TUF Gaming Alliance 16 GB,DDR4,3200,2 x 8GB,4.91,Gold / Black,10,16,78.56,https://es.pcpartpicker.com/product/8t97YJ/team-t-force-vulcan-tuf-gaming-allian-16gb-2-x-8gb-ddr4-3200-memory-tltyd416g3200hc16cdc01,12,5
//cdna.pcpartpicker.com/static/forever/images/product/400879ba32d2a76ef63e2bf44fa7808a.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3200,2 x 8GB,4.936,Black,10,16,78.98,https://es.pcpartpicker.com/product/rVwkcf/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3200-memory-cmw16gx4m2z3200c16,2,5
https://m.media-amazon.com/images/I/41CrIFADnAL.jpg,Corsair Vengeance RGB Pro SL 16 GB,DDR4,3200,2 x 8GB,4.968,White / Black,10,16,79.48,https://es.pcpartpicker.com/product/GfMTwP/corsair-vengeance-rgb-pro-sl-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-cmh16gx4m2e3200c16w,5,5
//cdna.pcpartpicker.com/static/forever/images/product/58ab1663c77627cbf3effd27df57aa92.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,2666,2 x 8GB,4.999,White,12.003,16,79.98,https://es.pcpartpicker.com/product/rrtQzy/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-2666-memory-cmw16gx4m2a2666c16w,8,5
//cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,2666,2 x 8GB,4.999,Black,12.003,16,79.98,https://es.pcpartpicker.com/product/rVgzK8/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-2666-memory-cmw16gx4m2a2666c16,6,4.8
//cdna.pcpartpicker.com/static/forever/images/product/b6d111351e56f32cd776e4cf8ce17e39.256p.jpg,Corsair Vengeance RGB RS 16 GB,DDR4,3200,2 x 8GB,4.999,Black / Gray,10,16,79.98,https://es.pcpartpicker.com/product/9rWzK8/corsair-vengeance-rgb-rs-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-cmg16gx4m2e3200c16,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/c1f51ba5ec8eca4838f60ff15e2ff583.256p.jpg,Corsair Vengeance RGB Pro 16 GB,DDR4,3000,2 x 8GB,4.999,Black,10.667,16,79.99,https://es.pcpartpicker.com/product/gmWfrH/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3000-memory-cmw16gx4m2d3000c16,54,4.8
https://images-na.ssl-images-amazon.com/images/I/41nJku6qqGL.jpg,G.Skill Trident Z 16 GB,DDR4,3200,2 x 8GB,5.05,Black / White,10,16,80.8,https://es.pcpartpicker.com/product/4n648d/gskill-tridentz-series-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzkw,41,4.7
//cdna.pcpartpicker.com/static/forever/images/product/a3cbd50ab70038737cae88535d08d1db.256p.jpg,Kingston KVR13N9S8H/4 4 GB,DDR3,1333,1 x 4GB,20.218,,13.503,9,80.87,https://es.pcpartpicker.com/product/LHckcf/kingston-memory-kvr13n9s8h4,1,3
//cdna.pcpartpicker.com/static/forever/images/product/2272201394bcb4d2bbfcb00dc6b04edc.256p.jpg,G.Skill Sniper X 16 GB,DDR4,3600,2 x 8GB,5.058,Silver / Camo,10.556,19,80.92,https://es.pcpartpicker.com/product/wDQG3C/gskill-sniper-x-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c19d-16gsxkb,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/46104a266f70d513c9f4a7d319a23e34.256p.jpg,Kingston FURY Beast 16 GB,DDR5,5200,1 x 16GB,5.061,Black / Silver,15.385,40,80.98,https://es.pcpartpicker.com/product/hhBG3C/kingston-fury-beast-16-gb-1-x-16-gb-ddr5-5200-cl40-memory-kf552c40bb-16,1,4
https://m.media-amazon.com/images/I/518nNZR+wCL.jpg,Patriot Viper Steel 16 GB,DDR4,3600,2 x 8GB,5.099,Silver / Black,9.444,17,81.59,https://es.pcpartpicker.com/product/ckvbt6/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-3600-cl17-memory-pvs416g360c7k,8,4.6
//cdna.pcpartpicker.com/static/forever/images/product/067ceef0a6ce3b983d0cc17485b27273.256p.jpg,GeIL EVO POTENZA 16 GB,DDR4,3000,2 x 8GB,5.125,Red / Black,10.667,16,82,https://es.pcpartpicker.com/product/VH66Mp/geil-evo-potenza-16-gb-2-x-8-gb-ddr4-3000-memory-gpr416gb3000c16adc,1,4
https://m.media-amazon.com/images/I/31ceg-5dP8L.jpg,Crucial Ballistix 16 GB,DDR4,3200,2 x 8GB,5.142,White,10,16,82.27,https://es.pcpartpicker.com/product/rWmFf7/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3200-memory-bl2k8g32c16u4w,11,4.9
//cdna.pcpartpicker.com/static/forever/images/product/39a79c71c7c070ed7afe4197d7d341bc.256p.jpg,Kingston ValueRAM 8 GB,DDR4,2400,1 x 8GB,10.33,Green,14.167,17,82.64,https://es.pcpartpicker.com/product/zjWfrH/kingston-valueram-8gb-1-x-8gb-ddr4-2400-memory-kvr24n17s88,1,4
https://m.media-amazon.com/images/I/41CrIFADnAL.jpg,Corsair Vengeance RGB Pro SL 16 GB,DDR4,3600,2 x 8GB,5.187,White / Black,10,18,82.99,https://es.pcpartpicker.com/product/NNLwrH/corsair-vengeance-rgb-pro-sl-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-cmh16gx4m2d3600c18w,10,5
//cdna.pcpartpicker.com/static/forever/images/product/7b3bf7ee763254e79d39b4e56663e463.256p.jpg,Corsair ValueSelect 8 GB,DDR4,2133,2 x 4GB,10.429,Black / Yellow,14.065,15,83.43,https://es.pcpartpicker.com/product/9k648d/corsair-memory-cmso8gx4m2a2133c15,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5ecfc2ce1b2ade534f76b12ee3714316.256p.jpg,Crucial CT4G4DFS8213 4 GB,DDR4,2133,1 x 4GB,20.925,Black / Green,14.065,15,83.7,https://es.pcpartpicker.com/product/d72kcf/crucial-memory-ct4g4dfs8213,8,4.4
//cdna.pcpartpicker.com/static/forever/images/product/7321715e08cc319ffc8f7d6558010bc0.256p.jpg,G.Skill Trident Z 16 GB,DDR4,3200,2 x 8GB,5.237,Red / Silver,10,16,83.8,https://es.pcpartpicker.com/product/sykwrH/gskill-memory-f43200c16d16gtzb,27,4.9
https://images-na.ssl-images-amazon.com/images/I/41NAZoOfKHL.jpg,G.Skill Ripjaws X 8 GB,DDR3,1866,1 x 8GB,10.5,Black / Red,10.718,10,84,https://es.pcpartpicker.com/product/KhQypg/gskill-memory-f314900cl10s8gbxl,19,4.7
//cdna.pcpartpicker.com/static/forever/images/product/3d982773833e1f43c65c3ef8110e87ca.256p.jpg,G.Skill Aegis 32 GB,DDR4,2400,2 x 16GB,2.653,Red / Black,14.167,17,84.9,https://es.pcpartpicker.com/product/cFZFf7/gskill-aegis-32gb-2-x-16gb-ddr4-2400-memory-f4-2400c17d-32gis,1,4
