img_src,name,socket,size,memory_max_GB,memory_slots,color,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/8d7d0435e8a2af93b5d91a1a5dccd476.256p.jpg,Asus TUF GAMING X570-PLUS (WI-FI),AM4,ATX,128,4,Black / Gold,247.8,https://es.pcpartpicker.com/product/dmGnTW/asus-tuf-gaming-x570-plus-wi-fi-atx-am4-motherboard-tuf-gaming-x570-plus-wi-fi,234,4.7
//cdna.pcpartpicker.com/static/forever/images/product/0dbf29e8515ec993f93f4b55adc50af5.256p.jpg,Gigabyte B660 AORUS Master DDR4,LGA1700,ATX,128,4,Black,244.29,https://es.pcpartpicker.com/product/kZPQzy/gigabyte-b660-aorus-master-ddr4-atx-lga1700-motherboard-b660-aorus-master-ddr4,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/f67d0bdc814b6f23c82e3a3195c9efe7.256p.jpg,Asus ROG STRIX B560-A GAMING WIFI,LGA1200,ATX,128,4,Black / Silver,243.54,https://es.pcpartpicker.com/product/R4M48d/asus-rog-strix-b560-a-gaming-wifi-atx-lga1200-motherboard-rog-strix-b560-a-gaming-wifi,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/c96321a1e039a1f7fd1bc917c5ae72b7.256p.jpg,Asus TUF GAMING X570-PLUS,AM4,ATX,128,4,Black / Gold,240.62,https://es.pcpartpicker.com/product/whMTwP/asus-tuf-gaming-x570-plus-atx-am4-motherboard-tuf-gaming-x570-plus,23,4.4
//cdna.pcpartpicker.com/static/forever/images/product/b007391b85dd4c48aae3d0cd21458138.256p.jpg,Gigabyte Z590 AORUS ULTRA,LGA1200,ATX,128,4,Black,239,https://es.pcpartpicker.com/product/bvnypg/gigabyte-z590-aorus-ultra-atx-lga1200-motherboard-z590-aorus-ultra,2,5
//cdna.pcpartpicker.com/static/forever/images/product/7bcba10be67cafc5a4686ec15319461a.256p.jpg,Gigabyte Z590 VISION D,LGA1200,ATX,128,4,Black / White,239,https://es.pcpartpicker.com/product/LkddnQ/gigabyte-z590-vision-d-atx-lga1200-motherboard-z590-vision-d,2,5
//cdna.pcpartpicker.com/static/forever/images/product/b5a26e85c9dd9054f055da70b8ae00cc.256p.jpg,MSI PRO Z690-A,LGA1700,ATX,128,4,Black / Silver,238.99,https://es.pcpartpicker.com/product/qnwypg/msi-pro-z690-a-atx-lga1700-motherboard-pro-z690-a,4,5
//cdna.pcpartpicker.com/static/forever/images/product/8ce406d6c564d26dad9c5d31717ce8c2.256p.jpg,Asus PRIME B550M-A/CSM,AM4,Micro ATX,128,4,Black / White,238.93,https://es.pcpartpicker.com/product/VpLwrH/asus-prime-b550m-acsm-micro-atx-am4-motherboard-prime-b550m-acsm,3,4.7
https://m.media-amazon.com/images/I/61KAc2uql2L.jpg,MSI MAG B460M MORTAR WIFI,LGA1200,Micro ATX,128,4,Silver / Black,238.7,https://es.pcpartpicker.com/product/hR3mP6/msi-mag-b460m-mortar-wifi-micro-atx-lga1200-motherboard-mag-b460m-mortar-wifi,4,5
//cdna.pcpartpicker.com/static/forever/images/product/2effb4f06a5ebded337afc05a0a164bf.256p.jpg,Asus ROG STRIX B660-A GAMING WIFI D4,LGA1700,ATX,128,4,Silver / Black,238.55,https://es.pcpartpicker.com/product/TVRYcf/asus-rog-strix-b660-a-gaming-wifi-d4-atx-lga1700-motherboard-rog-strix-b660-a-gaming-wifi-d4,8,4.4
//cdna.pcpartpicker.com/static/forever/images/product/cab701421ba984a3d3e69e6781624d1d.256p.jpg,MSI MPG B550 GAMING CARBON WIFI,AM4,ATX,128,4,Black / Silver,238.25,https://es.pcpartpicker.com/product/FyBhP6/msi-mpg-b550-gaming-carbon-wifi-atx-am4-motherboard-mpg-b550-gaming-carbon-wifi,26,4.5
https://m.media-amazon.com/images/I/51jnctILCqL.jpg,ASRock B550 Phantom Gaming-ITX/ax,AM4,Mini ITX,64,2,Silver / Black,234.18,https://es.pcpartpicker.com/product/ftdrxr/asrock-b550-phantom-gaming-itxax-mini-itx-am4-motherboard-b550-phantom-gaming-itxax,26,4.4
//cdna.pcpartpicker.com/static/forever/images/product/194e14cf897c9728b8a9e85d0bd85a1b.256p.jpg,MSI MPG Z490 GAMING EDGE WIFI,LGA1200,ATX,128,4,Black / Silver,233.6,https://es.pcpartpicker.com/product/ZJ2bt6/msi-mpg-z490-gaming-edge-wifi-atx-lga1200-motherboard-mpg-z490-gaming-edge-wifi,38,4.5
//cdna.pcpartpicker.com/static/forever/images/product/974f48fb1fd0b2032cb549076173f522.256p.jpg,ASRock X570 Steel Legend,AM4,ATX,128,4,Black / Silver,229.35,https://es.pcpartpicker.com/product/Ft6qqs/asrock-x570-steel-legend-atx-am4-motherboard-x570-steel-legend,22,4.5
//cdna.pcpartpicker.com/static/forever/images/product/a722ba89b0ed73fa31dc610bac8b33e0.256p.jpg,Gigabyte B560M AORUS PRO,LGA1200,Micro ATX,128,4,Black,224.9,https://es.pcpartpicker.com/product/JxGbt6/gigabyte-b560m-aorus-pro-micro-atx-lga1200-motherboard-b560m-aorus-pro,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/3deabe7b14a53642a29d3ff57a04bafa.256p.jpg,MSI MPG X570 GAMING EDGE WIFI,AM4,ATX,128,4,Black / Silver,224.9,https://es.pcpartpicker.com/product/gwPgXL/msi-mpg-x570-gaming-edge-wifi-atx-am4-motherboard-mpg-x570-gaming-edge-wifi,86,4.4
//cdna.pcpartpicker.com/static/forever/images/product/c5f7ee28c940f48c5076de03dc4f4a3e.256p.jpg,MSI X570-A PRO,AM4,ATX,128,4,Black / Silver,223.8,https://es.pcpartpicker.com/product/QZLwrH/msi-x570-a-pro-atx-am4-motherboard-x570-a-pro,24,4.3
//cdna.pcpartpicker.com/static/forever/images/product/24cc66652169bc811f7a8e3cd5a0c5c2.256p.jpg,ASRock Z490 Pro4,LGA1200,ATX,128,4,Black / Silver,221.28,https://es.pcpartpicker.com/product/h3MTwP/asrock-z490-pro4-atx-lga1200-motherboard-z490-pro4,2,2.5
https://m.media-amazon.com/images/I/51wxYWXoUtL.jpg,ASRock X570 Phantom Gaming 4,AM4,ATX,128,4,Black / Silver,221.18,https://es.pcpartpicker.com/product/RJxbt6/asrock-x570-phantom-gaming-4-atx-am4-motherboard-x570-phantom-gaming-4,24,4.4
//cdna.pcpartpicker.com/static/forever/images/product/75e744946902a18df556c10f40ccbb35.256p.jpg,ASRock X570 Pro4,AM4,ATX,128,4,Black / Silver,218.77,https://es.pcpartpicker.com/product/qkLwrH/asrock-x570-pro4-atx-am4-motherboard-x570-pro4,4,4.2
//cdna.pcpartpicker.com/static/forever/images/product/c3545792661554848a989b2494de3de0.256p.jpg,ASRock B560M Pro4/ac,LGA1200,Micro ATX,128,4,Silver / Black,218.47,https://es.pcpartpicker.com/product/3CbTwP/asrock-b560m-pro4ac-micro-atx-lga1200-motherboard-b560m-pro4ac,8,4.6
//cdna.pcpartpicker.com/static/forever/images/product/a9ca60ab55682a35c7062ee1ceeee799.256p.jpg,Asus ROG STRIX B660-I GAMING WIFI,LGA1700,Mini ITX,64,2,Black / Silver,216.74,https://es.pcpartpicker.com/product/B7gFf7/asus-rog-strix-b660-i-gaming-wifi-mini-itx-lga1700-motherboard-rog-strix-b660-i-gaming-wifi,8,4.8
//cdna.pcpartpicker.com/static/forever/images/product/a74655304314feef2a2f8ac2e8d9dd35.256p.jpg,Asus TUF GAMING Z490-PLUS (WI-FI),LGA1200,ATX,128,4,Black,216.5,https://es.pcpartpicker.com/product/MVRgXL/asus-tuf-gaming-z490-plus-wi-fi-atx-lga1200-motherboard-tuf-gaming-z490-plus-wi-fi,4,4.2
//cdna.pcpartpicker.com/static/forever/images/product/6792f9e45d7b69159731f4cd4313496a.256p.jpg,Gigabyte B550I AORUS PRO AX,AM4,Mini ITX,64,2,Black / Silver,213.84,https://es.pcpartpicker.com/product/9pn8TW/gigabyte-b550i-aorus-pro-ax-mini-itx-am4-motherboard-b550i-aorus-pro-ax,75,4.3
//cdna.pcpartpicker.com/static/forever/images/product/a6db53db17e0daae333dc2ab77f02b70.256p.jpg,ASRock B560 Pro4,LGA1200,ATX,128,4,Silver / Black,205.14,https://es.pcpartpicker.com/product/QzYmP6/asrock-b560-pro4-atx-lga1200-motherboard-b560-pro4,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/2131ac4689d1bfc99721a81de8904a52.256p.jpg,Asus PRIME X570-P,AM4,ATX,128,4,Black / White,204.08,https://es.pcpartpicker.com/product/McfFf7/asus-prime-x570-p-atx-am4-motherboard-prime-x570-p,37,4.3
https://m.media-amazon.com/images/I/51jo5pBGcNL.jpg,ASRock H470M-ITX/ac,LGA1200,Mini ITX,64,2,Black / Silver,202.78,https://es.pcpartpicker.com/product/fksnTW/asrock-h470m-itxac-mini-itx-lga1200-motherboard-h470m-itxac,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/c62f5ea5afd9d8e116f389af3e7fab63.256p.jpg,MSI MAG B560 TOMAHAWK WIFI,LGA1200,ATX,128,4,Black,202.52,https://es.pcpartpicker.com/product/m2mmP6/msi-mag-b560-tomahawk-wifi-atx-lga1200-motherboard-mag-b560-tomahawk-wifi,7,4.6
https://m.media-amazon.com/images/I/5167pK9B0UL.jpg,MSI X370 GAMING PRO CARBON,AM4,ATX,64,4,Black / Silver,201.6,https://es.pcpartpicker.com/product/zBH48d/msi-x370-gaming-pro-carbon-atx-am4-motherboard-x370-gaming-pro-carbon,32,4.5
https://m.media-amazon.com/images/I/41JI2lPIFiL.jpg,Asus TUF GAMING B450M-PRO S,AM4,Micro ATX,128,4,Black,200.77,https://es.pcpartpicker.com/product/kVzFf7/asus-tuf-gaming-b450m-pro-s-micro-atx-am4-motherboard-tuf-gaming-b450m-pro-s,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/9d86cbb5832e9edad8c305a34658309e.256p.jpg,Gigabyte GA-Z270P-D3,LGA1151,ATX,64,4,Black / Gold,199,https://es.pcpartpicker.com/product/WN98TW/gigabyte-ga-z270p-d3-atx-lga1151-motherboard-ga-z270p-d3,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/5f39595e6f270ae24f1c00748cdde442.256p.jpg,Gigabyte B660 GAMING X AX DDR4,LGA1700,ATX,128,4,Black,196.99,https://es.pcpartpicker.com/product/YZPQzy/gigabyte-b660-gaming-x-ax-ddr4-atx-lga1700-motherboard-b660-gaming-x-ax-ddr4,8,4.9
//cdna.pcpartpicker.com/static/forever/images/product/35e87e8f9716f19c0b94ec1ab5d53b52.256p.jpg,ASRock B650M PG RIPTIDE,AM5,Micro ATX,128,4,Black,196.99,https://es.pcpartpicker.com/product/n8nypg/asrock-b650m-pg-riptide-micro-atx-am5-motherboard-b650m-pg-riptide,2,4
//cdna.pcpartpicker.com/static/forever/images/product/307d7230bae7729101d661206280f2be.256p.jpg,Asus PRIME Z590-P,LGA1200,ATX,128,4,Silver / Black,196.15,https://es.pcpartpicker.com/product/Xm8bt6/asus-prime-z590-p-atx-lga1200-motherboard-prime-z590-p,8,4.8
//cdna.pcpartpicker.com/static/forever/images/product/1009a4848207e1aef6dc810d47ba4b38.256p.jpg,Gigabyte B550 AORUS PRO AC,AM4,ATX,128,4,Black / Orange,196,https://es.pcpartpicker.com/product/FMxbt6/gigabyte-b550-aorus-pro-ac-atx-am4-motherboard-b550-aorus-pro-ac,33,4.7
//cdna.pcpartpicker.com/static/forever/images/product/8885d4ef198d1a3c5d33430a932d5789.256p.jpg,Gigabyte B550 AORUS ELITE AX,AM4,ATX,128,4,Black,195.37,https://es.pcpartpicker.com/product/V6GnTW/gigabyte-b550-aorus-elite-ax-atx-am4-motherboard-b550-aorus-elite-ax,2,5
https://m.media-amazon.com/images/I/417jkaDUMWL.jpg,Asus ROG STRIX B550-F GAMING WIFI II,AM4,ATX,128,4,Black / Red,194.42,https://es.pcpartpicker.com/product/K4LFf7/asus-rog-strix-b550-f-gaming-wifi-ii-atx-am4-motherboard-strix-b550-f-gaming-wifi-ii,5,4.4
//cdna.pcpartpicker.com/static/forever/images/product/57b4a5399dc626e9c5786f786aeb94ac.256p.jpg,MSI B550M PRO-VDH WIFI,AM4,Micro ATX,128,4,Black,193.22,https://es.pcpartpicker.com/product/PDsnTW/msi-b550m-pro-vdh-wifi-micro-atx-am4-motherboard-b550m-pro-vdh-wifi,74,4.7
//cdna.pcpartpicker.com/static/forever/images/product/77ba48f9d73f9e4f2e0e975ccd525c0c.256p.jpg,Gigabyte Z590 VISION G,LGA1200,ATX,128,4,Black / White,192.8,https://es.pcpartpicker.com/product/7ycG3C/gigabyte-z590-vision-g-atx-lga1200-motherboard-z590-vision-g,2,5
//cdna.pcpartpicker.com/static/forever/images/product/a7562889742db292c4348c393c61da0d.256p.jpg,Asus PRIME Z690-P D4,LGA1700,ATX,128,4,Silver / Black,192.79,https://es.pcpartpicker.com/product/J9Fbt6/asus-prime-z690-p-d4-atx-lga1700-motherboard-prime-z690-p-d4,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/e75e4ef82336c8f4dea8836ccc8ed480.256p.jpg,Gigabyte Z590I VISION D,LGA1200,Mini ITX,64,2,Black / White,191.49,https://es.pcpartpicker.com/product/GXPQzy/gigabyte-z590i-vision-d-mini-itx-lga1200-motherboard-z590i-vision-d,2,4
//cdna.pcpartpicker.com/static/forever/images/product/159988fc557918e2e0ee7ae0be4f7056.256p.jpg,Gigabyte Z690 UD DDR4,LGA1700,ATX,128,4,Black,190.99,https://es.pcpartpicker.com/product/Z3ddnQ/gigabyte-z690-ud-ddr4-atx-lga1700-motherboard-z690-ud-ddr4,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/9e69dc7f3a9c5f7f44040d7e568e12cd.256p.jpg,Gigabyte B550 AORUS PRO AX,AM4,ATX,128,4,Black,189.9,https://es.pcpartpicker.com/product/TMLwrH/gigabyte-b550-aorus-pro-ax-atx-am4-motherboard-b550-aorus-pro-ax,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/1c9e3ff5fea16a7d988e76109cae812c.256p.jpg,MSI Z590-A PRO,LGA1200,ATX,128,4,Black,189.9,https://es.pcpartpicker.com/product/mgstt6/msi-z590-a-pro-atx-lga1200-motherboard-z590-a-pro,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/754662e556e5f5d4e45650e97e70fa94.256p.jpg,MSI B450M MORTAR MAX,AM4,Micro ATX,64,4,Black,189.23,https://es.pcpartpicker.com/product/h7WBD3/msi-b450m-mortar-max-micro-atx-am4-motherboard-b450m-mortar-max,29,4.7
https://m.media-amazon.com/images/I/61ys2K2XmrL.jpg,MSI MAG B550M MORTAR WIFI,AM4,Micro ATX,128,4,Silver / Black,189.14,https://es.pcpartpicker.com/product/RhrYcf/msi-mag-b550m-mortar-wifi-micro-atx-am4-motherboard-mag-b550m-mortar-wifi,50,4.7
https://m.media-amazon.com/images/I/61cDUaDi8sL.jpg,MSI Z590 PRO WIFI,LGA1200,ATX,128,4,Black,186.32,https://es.pcpartpicker.com/product/V7PQzy/msi-z590-pro-wifi-atx-lga1200-motherboard-z590-pro-wifi,4,3.8
//cdna.pcpartpicker.com/static/forever/images/product/1ecb31a85c5183b572400df2bbac6a9b.256p.jpg,Gigabyte B450 Gaming X,AM4,ATX,64,4,Black / Red,185.99,https://es.pcpartpicker.com/product/XP22FT/gigabyte-b450-gaming-x-atx-am4-motherboard-b450-gaming-x,4,3.2
//cdna.pcpartpicker.com/static/forever/images/product/6e4f0611d3d2a632bdf56cf81175c9c9.256p.jpg,Asus TUF GAMING B660-PLUS WIFI D4,LGA1700,ATX,128,4,Yellow / Black,183.96,https://es.pcpartpicker.com/product/Xdwypg/asus-tuf-gaming-b660-plus-wifi-d4-atx-lga1700-motherboard-tuf-gaming-b660-plus-wifi-d4,2,5
https://m.media-amazon.com/images/I/51vXr2NEiPL.jpg,Asus TUF GAMING B660M-PLUS WIFI D4,LGA1700,Micro ATX,128,4,Black / Orange,183.89,https://es.pcpartpicker.com/product/K7H7YJ/asus-tuf-gaming-b660m-plus-wifi-d4-micro-atx-lga1700-motherboard-tuf-gaming-b660m-plus-wifi-d4,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/5ac88d84f61dd91c0621ac30c4dc5480.256p.jpg,Asus ROG STRIX B550-A GAMING,AM4,ATX,128,4,Black / White,183.44,https://es.pcpartpicker.com/product/y96qqs/asus-rog-strix-b550-a-gaming-atx-am4-motherboard-rog-strix-b550-a-gaming,44,4.7
//cdna.pcpartpicker.com/static/forever/images/product/c5081f46a5f8d3058f66b62a15b14860.256p.jpg,Gigabyte B550 AORUS PRO V2,AM4,ATX,128,4,Black,183.06,https://es.pcpartpicker.com/product/cL3mP6/gigabyte-b550-aorus-pro-v2-atx-am4-motherboard-b550-aorus-pro-v2,7,4.4
//cdna.pcpartpicker.com/static/forever/images/product/3b15aecb9e732104d74a171096c8c286.256p.jpg,Gigabyte Z590 AORUS ELITE AX,LGA1200,ATX,128,4,Black,181.97,https://es.pcpartpicker.com/product/YJ8bt6/gigabyte-z590-aorus-elite-ax-atx-lga1200-motherboard-z590-aorus-elite-ax,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/027db57e648195a626b263d9fcfb61d3.256p.jpg,Asus PRIME Z690M-PLUS D4,LGA1700,Micro ATX,128,4,Silver / Black,181.79,https://es.pcpartpicker.com/product/gWPQzy/asus-prime-z690m-plus-d4-micro-atx-lga1700-motherboard-prime-z690m-plus-d4,7,4
https://m.media-amazon.com/images/I/515LtxB77aL.jpg,ASRock B550M-ITX/ac,AM4,Mini ITX,64,2,Silver / Black,180.45,https://es.pcpartpicker.com/product/G6VG3C/asrock-b550m-itxac-mini-itx-am4-motherboard-b550m-itxac,28,4.5
//cdna.pcpartpicker.com/static/forever/images/product/6d8d4dfe35837731b3232f9c4232463c.256p.jpg,MSI MAG B660M MORTAR DDR4,LGA1700,Micro ATX,128,4,Black / Silver,180.39,https://es.pcpartpicker.com/product/t9PQzy/msi-mag-b660m-mortar-ddr4-micro-atx-lga1700-motherboard-mag-b660m-mortar-ddr4,2,5
//cdna.pcpartpicker.com/static/forever/images/product/793660677d4733671b31e654a3480395.256p.jpg,ASRock B560M-ITX/ac,LGA1200,Mini ITX,64,2,Silver / Black,179.22,https://es.pcpartpicker.com/product/99JgXL/asrock-b560m-itxac-mini-itx-lga1200-motherboard-b560m-itxac,3,3.7
//cdna.pcpartpicker.com/static/forever/images/product/c903b7364d370600516f81632584f25f.256p.jpg,ASRock Z590 Pro4,LGA1200,ATX,128,4,Silver / Black,176.48,https://es.pcpartpicker.com/product/GhqPxr/asrock-z590-pro4-atx-lga1200-motherboard-z590-pro4,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/2fab0cd72166896f8652fe39a7be1984.256p.jpg,Asus ROG STRIX B550-F GAMING,AM4,ATX,128,4,Black,175.74,https://es.pcpartpicker.com/product/JXBhP6/asus-rog-strix-b550-f-gaming-atx-am4-motherboard-rog-strix-b550-f-gaming,57,4.6
https://m.media-amazon.com/images/I/51doIGCywBL.jpg,Asus PRIME H670-PLUS D4,LGA1700,ATX,128,4,Silver / Black,174.29,https://es.pcpartpicker.com/product/sPLFf7/asus-prime-h670-plus-d4-atx-lga1700-motherboard-prime-h670-plus-d4,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/3cbf74a6886df1b73c6db3935b1b24e1.256p.jpg,MSI PRO B660M-A WIFI DDR4,LGA1700,Micro ATX,128,4,Black / Silver,173.46,https://es.pcpartpicker.com/product/34kWGX/msi-pro-b660m-a-wifi-ddr4-micro-atx-lga1700-motherboard-pro-b660m-a-wifi-ddr4,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/2ee3fa1251e7ddd5a51a88a97aa734c1.256p.jpg,ASRock B560 Steel Legend,LGA1200,ATX,128,4,Silver / Black,173.41,https://es.pcpartpicker.com/product/KHhFf7/asrock-b560-steel-legend-atx-lga1200-motherboard-b560-steel-legend,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/de7d51beb6dace39938b060916d3b967.256p.jpg,MSI PRO B660-A DDR4,LGA1700,ATX,128,4,Black / Silver,171.99,https://es.pcpartpicker.com/product/FsfnTW/msi-pro-b660-a-ddr4-atx-lga1700-motherboard-pro-b660-a-ddr4,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/2ff5c859fc52c9bda07f739cf93d7ff8.256p.jpg,ASRock H670 PG Riptide,LGA1700,ATX,128,4,Black,171.28,https://es.pcpartpicker.com/product/bRhFf7/asrock-h670-pg-riptide-atx-lga1700-motherboard-h670-pg-riptide,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/42e6220705d2333ebdc7fd0f2569d269.256p.jpg,MSI MAG B560 TORPEDO,LGA1200,ATX,128,4,Black / Blue,169.99,https://es.pcpartpicker.com/product/jv3gXL/msi-mag-b560-torpedo-atx-lga1200-motherboard-mag-b560-torpedo,3,4.7
https://m.media-amazon.com/images/I/51KxKG8kXyL.jpg,Asus ROG STRIX B360-I GAMING,LGA1151,Mini ITX,32,2,Black / Silver,167.95,https://es.pcpartpicker.com/product/44BTwP/asus-rog-strix-b360-i-gaming-mini-itx-lga1151-motherboard-strix-b360-i-gaming,7,5
//cdna.pcpartpicker.com/static/forever/images/product/20b2f4cc60ded2ad4529beae7b0dda14.256p.jpg,MSI Z490-A PRO,LGA1200,ATX,128,4,Black / Silver,167.9,https://es.pcpartpicker.com/product/KXpmP6/msi-z490-a-pro-atx-lga1200-motherboard-z490-a-pro,25,4.7
//cdna.pcpartpicker.com/static/forever/images/product/e45d552e13e60103e6fa9e4c89345e65.256p.jpg,ASRock B550M Steel Legend,AM4,Micro ATX,128,4,Silver / Black,163.8,https://es.pcpartpicker.com/product/nFhmP6/asrock-b550m-steel-legend-micro-atx-am4-motherboard-b550m-steel-legend,24,4.6
//cdna.pcpartpicker.com/static/forever/images/product/11d96e04d37c62b6ebbad5a426d447ef.256p.jpg,Asus TUF GAMING B560-PLUS WIFI,LGA1200,ATX,128,4,Black,161.9,https://es.pcpartpicker.com/product/WH2WGX/asus-tuf-gaming-b560-plus-wifi-atx-lga1200-motherboard-tuf-gaming-b560-plus-wifi,3,5
//cdna.pcpartpicker.com/static/forever/images/product/149d9cfc82156a641cab6c9452c8a1f2.256p.jpg,ASRock Z390 Pro4,LGA1151,ATX,128,4,Black / Silver,161.19,https://es.pcpartpicker.com/product/4srmP6/asrock-z390-pro4-atx-lga1151-motherboard-z390-pro4,8,4
//cdna.pcpartpicker.com/static/forever/images/product/d9f76873a3639baaba89ca1855e20cdc.256p.jpg,MSI H510I PRO WIFI,LGA1200,Mini ITX,64,2,Black / Silver,159.59,https://es.pcpartpicker.com/product/BwcG3C/msi-h510i-pro-wifi-mini-itx-lga1200-motherboard-h510i-pro-wifi,2,4
//cdna.pcpartpicker.com/static/forever/images/product/575459297fc3c5490b6a3878a2bd578f.256p.jpg,Gigabyte X570 UD,AM4,ATX,128,4,Black / Silver,159.02,https://es.pcpartpicker.com/product/LcYQzy/gigabyte-x570-ud-atx-am4-motherboard-x570-ud,2,3
//cdna.pcpartpicker.com/static/forever/images/product/b8e3f4d3ece869ff631939ebbfe373d4.256p.jpg,Asus TUF GAMING B550-PLUS,AM4,ATX,128,4,Black,157.9,https://es.pcpartpicker.com/product/pnqBD3/asus-tuf-gaming-b550-plus-atx-am4-motherboard-tuf-gaming-b550-plus,20,4.5
//cdna.pcpartpicker.com/static/forever/images/product/7fac2531fd84562ab9ca62b2c32f1f4d.256p.jpg,MSI MAG B560M MORTAR WIFI,LGA1200,Micro ATX,128,4,Black / White,154.13,https://es.pcpartpicker.com/product/WmrRsY/msi-mag-b560m-mortar-wifi-micro-atx-lga1200-motherboard-mag-b560m-mortar-wifi,2,4
//cdna.pcpartpicker.com/static/forever/images/product/5dd842664e7633f330f43db654431014.256p.jpg,Asus PRIME B660-PLUS D4,LGA1700,ATX,128,4,Silver / Black,130.9,https://es.pcpartpicker.com/product/32NxFT/asus-prime-b660-plus-d4-atx-lga1700-motherboard-prime-b660-plus-d4,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/b6196d5b8b72eb6bfb4d42ccd24d8b25.256p.jpg,ASRock B365M-HDV,LGA1151,Micro ATX,32,2,Black / Silver,130,https://es.pcpartpicker.com/product/P9WBD3/asrock-b365m-hdv-micro-atx-lga1151-motherboard-b365m-hdv,2,4
//cdna.pcpartpicker.com/static/forever/images/product/09d3314474cf5fefa2bd5c5941bb33b5.256p.jpg,Gigabyte B550 GAMING X V2,AM4,ATX,128,4,Black,126.96,https://es.pcpartpicker.com/product/KxFbt6/gigabyte-b550-gaming-x-v2-atx-am4-motherboard-b550-gaming-x-v2,4,4.5
//cdna.pcpartpicker.com/static/forever/images/product/b78a4d2aa4d50e061211af815e31e3b2.256p.jpg,Asus PRIME B550-PLUS,AM4,ATX,128,4,Black / White,126.31,https://es.pcpartpicker.com/product/TR848d/asus-prime-b550-plus-atx-am4-motherboard-prime-b550-plus,4,4.2
//cdna.pcpartpicker.com/static/forever/images/product/7f9f592447b8f0ca453780f12ee90143.256p.jpg,ASRock Fatal1ty B450 Gaming-ITX/ac,AM4,Mini ITX,64,2,Black / Silver,125.12,https://es.pcpartpicker.com/product/N4jJ7P/asrock-fatal1ty-b450-gaming-itxac-mini-itx-am4-motherboard-b450-gaming-itxac,79,4.6
//cdna.pcpartpicker.com/static/forever/images/product/ef5567af61e7015374ee976b865884a1.256p.jpg,MSI H310M PRO-VDH PLUS,LGA1151,Micro ATX,32,2,Black,121.3,https://es.pcpartpicker.com/product/KWgzK8/msi-h310m-pro-vdh-plus-micro-atx-am4-motherboard-h310m-pro-vdh-plus,2,4
//cdna.pcpartpicker.com/static/forever/images/product/dbfb02d6b58c68e437bd56d7426600eb.256p.jpg,ASRock Fatal1ty B450 GAMING K4,AM4,ATX,64,4,Black / Silver,120.99,https://es.pcpartpicker.com/product/Pq97YJ/asrock-fatal1ty-b450-gaming-k4-atx-am4-motherboard-b450-gaming-k4,5,3.6
//cdna.pcpartpicker.com/static/forever/images/product/6911dc7bbaf478ab2918045c79abeef4.256p.jpg,ASRock H510M-ITX/ac,LGA1200,Mini ITX,64,2,Silver / Black,120,https://es.pcpartpicker.com/product/MnH7YJ/asrock-h510m-itxac-mini-itx-lga1200-motherboard-h510m-itxac,2,5
//cdna.pcpartpicker.com/static/forever/images/product/465dcc18fe3fdea273824ce2724509f1.256p.jpg,MSI A320M-A PRO MAX,AM4,Micro ATX,32,2,Black,119.99,https://es.pcpartpicker.com/product/TWJmP6/msi-a320m-a-pro-max-micro-atx-am4-motherboard-a320m-a-pro-max,8,4.1
https://m.media-amazon.com/images/I/51ZmqirNGmL.jpg,ASRock B460M-HDV,LGA1200,Micro ATX,64,2,Black,119.68,https://es.pcpartpicker.com/product/cmvqqs/asrock-b460m-hdv-micro-atx-lga1200-motherboard-b460m-hdv,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/caccbe17a66ba120164dae6fb34ae435.256p.jpg,Gigabyte GA-A320M-H,AM4,Micro ATX,32,2,Black,119,https://es.pcpartpicker.com/product/GZ848d/gigabyte-ga-a320m-h-micro-atx-am4-motherboard-ga-a320m-h,2,3.5
https://m.media-amazon.com/images/I/51x3-R4NQeL.jpg,Asus PRIME B660M-A D4,LGA1700,Micro ATX,128,4,Silver / Black,118.96,https://es.pcpartpicker.com/product/yZPQzy/asus-prime-b660m-a-d4-micro-atx-lga1700-motherboard-prime-b660m-a-d4,5,4.4
