img_src,name,type,color,side_panel,price,link,rating_number,rating
//cdna.pcpartpicker.com/static/forever/images/product/d31150b26d756cc5e2221e63f264e8d6.256p.jpg,Cooler Master MasterBox NR200,Mini ITX Desktop,Black,,81.16,https://es.pcpartpicker.com/product/kd2bt6/cooler-master-masterbox-nr200-mini-itx-desktop-case-mcb-nr200-knnn-s00,29,4.8
//cdna.pcpartpicker.com/static/forever/images/product/cddea328a7447afc83e6b561f9448abb.256p.jpg,NZXT H510,ATX Mid ,Black,Tempered Glass,81.31,https://es.pcpartpicker.com/product/b7hmP6/nzxt-h510-atx-mid-tower-case-ca-h510b-b1,138,4.4
https://images-na.ssl-images-amazon.com/images/I/41Qp1ljmdoL.jpg,Silverstone ML09,HTPC,Black,,81.52,https://es.pcpartpicker.com/product/cCdFf7/silverstone-ml09b-htpc-case-ml09b,3,4
//cdna.pcpartpicker.com/static/forever/images/product/f7187d56d56fc6f4c45f3d5a9c764dd9.256p.jpg,Deepcool MACUBE 110,MicroATX Mini ,Black,Tempered Glass,81.52,https://es.pcpartpicker.com/product/TYMTwP/deepcool-macube-110-atx-mid-tower-case-r-macube110-bkngm1n-g-1,3,5
https://m.media-amazon.com/images/I/414IEMut25L.jpg,Cooler Master MasterBox NR200P,Mini ITX Desktop,White / Black,Tempered Glass,81.61,https://es.pcpartpicker.com/product/bXzFf7/cooler-master-masterbox-nr200p-mini-itx-desktop-case-mcb-nr200p-wgnn-s00,30,5
https://m.media-amazon.com/images/I/41dtkS1rfAL.jpg,Cooler Master MasterBox NR200P,Mini ITX Desktop,Black,Tempered Glass,81.61,https://es.pcpartpicker.com/product/29drxr/cooler-master-masterbox-nr200p-mini-itx-desktop-case-mcb-nr200p-kgnn-s00,43,4.9
//cdna.pcpartpicker.com/static/forever/images/product/75d21d216812dd9cd7a88d007d1ec405.256p.jpg,Cooler Master MasterBox Lite 3,MicroATX Mini ,Black,,81.62,https://es.pcpartpicker.com/product/cdGj4D/cooler-master-mcw-l3s2-kn5n-microatx-mini-tower-case-mcw-l3s2-kn5n,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/75dad01dc48fb4701f6abe378ad68db3.256p.jpg,Corsair Carbide Series 270R,ATX Mid ,Black,,81.9,https://es.pcpartpicker.com/product/JcgPxr/corsair-270r-atx-mid-tower-case-cc-9011106-ww,7,4.3
//cdna.pcpartpicker.com/static/forever/images/product/786fa584b419602b473503049d133d78.256p.jpg,Corsair Carbide Series SPEC-05,ATX Mid ,Black,Acrylic,81.9,https://es.pcpartpicker.com/product/qP8j4D/corsair-spec-05-atx-mid-tower-case-cc-9011138-ww,10,3.7
//cdna.pcpartpicker.com/static/forever/images/product/df69be2cf748fac40148cd6bcb32df16.256p.jpg,Thermaltake S100,MicroATX Mini ,Black,Tempered Glass,82.9,https://es.pcpartpicker.com/product/rtqBD3/thermaltake-s100-microatx-mini-tower-case-ca-1q9-00s1wn-00,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/013ddd3a75ae03d9761ad69b103d0736.256p.jpg,Silverstone RL06,ATX Mid ,Black / Red,Acrylic,83.78,https://es.pcpartpicker.com/product/CQvZxr/silverstone-rl06br-pro-atx-mid-tower-case-rl06br-pro,1,5
https://m.media-amazon.com/images/I/41CJtMiG9QL.jpg,Thermaltake H200 TG Snow RGB,ATX Mid ,White,Tempered Glass,83.99,https://es.pcpartpicker.com/product/QrH8TW/thermaltake-h200-tg-snow-rgb-atx-mid-tower-case-ca-1m3-00m6wn-00,7,3.9
//cdna.pcpartpicker.com/static/forever/images/product/eea45f77008e89169c8ee86a66e89654.256p.jpg,Deepcool CG560,ATX Mid ,Black,Tempered Glass,84.9,https://es.pcpartpicker.com/product/34LFf7/deepcool-cg560-atx-mid-tower-case-r-cg560-bkaae4-g-1,1,5
//cdna.pcpartpicker.com/static/forever/images/product/f550ada2c229dd7ee844ba64145d6004.256p.jpg,BitFenix Nova Mesh SE,ATX Mid ,Black,Tempered Glass,84.9,https://es.pcpartpicker.com/product/rPjNnQ/bitfenix-nova-mesh-se-atx-mid-tower-case-bfc-nse-300-kkgsk-4a,4,4.8
https://m.media-amazon.com/images/I/31+nrlA4G+L.jpg,Antec P7 Silent,ATX Mid ,Black / Silver,,84.94,https://es.pcpartpicker.com/product/xDTPxr/antec-p7-silent-atx-mid-tower-case-p7-silent,2,4.5
https://m.media-amazon.com/images/I/51Y8KkZhXIL.jpg,Fractal Design Focus G,ATX Mid ,Black / Blue,Acrylic,85.8,https://es.pcpartpicker.com/product/ZKCrxr/fractal-design-focus-g-atx-mid-tower-case-fd-ca-focus-bu-w,13,4
//cdna.pcpartpicker.com/static/forever/images/product/5c0025185b3542e83859dbac03613415.256p.jpg,Cooler Master MasterBox MB511,ATX Mid ,Black / Red,Acrylic,85.82,https://es.pcpartpicker.com/product/N622FT/cooler-master-masterbox-mb511-atx-mid-tower-case-mcb-b511d-kann-s00,4,3.8
//cdna.pcpartpicker.com/static/forever/images/product/9d521f573c8908b82c8b8c7a5aa81a30.256p.jpg,Cooler Master MasterBox MB400L,MicroATX Mini ,Black,Tempered Glass,85.92,https://es.pcpartpicker.com/product/wq848d/cooler-master-masterbox-mb400l-microatx-mini-tower-case-mcb-b400l-kgnn-s00,3,5
https://m.media-amazon.com/images/I/416URShw96L.jpg,MagniumGear Neo Mini V2,Mini ITX Desktop,Black,Tempered Glass,86.17,https://es.pcpartpicker.com/product/D3RgXL/metallic-gear-neo-mini-v2-mini-itx-desktop-case-mg-ne210_bk02,5,4.4
//cdna.pcpartpicker.com/static/forever/images/product/4bd171423b479f6eacfea58ddc21358f.256p.jpg,AvP Arion RGB,ATX Mid ,Black,Tempered Glass,86.81,https://es.pcpartpicker.com/product/GkK2FT/avp-arion-rgb-atx-mid-tower-case-f3-330,1,2
//cdna.pcpartpicker.com/static/forever/images/product/5eb6a5eba2d14cd9b669395f26d50249.256p.jpg,Thermaltake Versa H17,MicroATX Mini ,Black,Acrylic,87.08,https://es.pcpartpicker.com/product/zXWBD3/thermaltake-versa-h17-microatx-mini-tower-case-ca-1j1-00s1wn-00,3,3.3
//cdna.pcpartpicker.com/static/forever/images/product/925ec5e458bd51c39f977597d242b009.256p.jpg,Corsair Carbide Series 175R RGB,ATX Mid ,Black,Tempered Glass,87.89,https://es.pcpartpicker.com/product/Vk448d/corsair-carbide-175r-rgb-atx-mid-tower-case-cc-9011171-ww,14,4.1
//cdna.pcpartpicker.com/static/forever/images/product/9c07f4ea1612aabc9548118a816f2f55.256p.jpg,Lian Li PC-Q08,Mini ITX ,Black,,87.91,https://es.pcpartpicker.com/product/kZyFf7/lian-li-case-pcq08b,3,3.7
//cdna.pcpartpicker.com/static/forever/images/product/bf552f68d0059e20e6812c1f1a2afa3c.256p.jpg,Silverstone ML03B,HTPC,Black,,88.5,https://es.pcpartpicker.com/product/bWR48d/silverstone-case-ml03b,10,4.3
//cdna.pcpartpicker.com/static/forever/images/product/795052b65a53fec67bbee8e88c6d8975.256p.jpg,Cooler Master MasterCase Pro 3,MicroATX Mini ,Black,Acrylic,88.69,https://es.pcpartpicker.com/product/bwgPxr/cooler-master-mastercase-pro-3-microatx-mini-tower-case-mcy-c3p1-kwnn,7,4.3
https://images-eu.ssl-images-amazon.com/images/I/31s5ASmVoHL.jpg,Cooler Master MasterBox 5T,ATX Mid ,Black / Red,Acrylic,88.69,https://es.pcpartpicker.com/product/wHX2FT/cooler-master-masterbox-5t-atx-mid-tower-case-mcx-b5s3t-rwnn,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/aa853f7086d1eec2c2824fa836cc887b.256p.jpg,Thermaltake Level 20 MT,ATX Mid ,Black,Tempered Glass,88.78,https://es.pcpartpicker.com/product/PMkj4D/thermaltake-level-20-mt-argb-atx-mid-tower-case-ca-1m7-00m1wn-00,7,4
//cdna.pcpartpicker.com/static/forever/images/product/bb3238fe490ae1694779caa49c63baa0.256p.jpg,Antec NX400,ATX Mid ,Black,Tempered Glass,88.86,https://es.pcpartpicker.com/product/RV6qqs/antec-nx400-atx-mid-tower-case-nx400,7,4.3
//cdna.pcpartpicker.com/static/forever/images/product/af3fb7a83359a722154a8c18ab7addf4.256p.jpg,ADATA XPG INVADER,ATX Mid ,Black,Tempered Glass,89,https://es.pcpartpicker.com/product/RNTzK8/adata-xpg-invader-atx-mid-tower-case-invader-bkcww,1,5
//cdna.pcpartpicker.com/static/forever/images/product/1b71f8c247518405fb7cd32758c8ebdc.256p.jpg,NZXT H200,Mini ITX ,Black / Red,Tempered Glass,89.9,https://es.pcpartpicker.com/product/YgCD4D/nzxt-h200-blackred-mini-itx-tower-case-ca-h200b-br,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/5b2cb9f6fb0522a1ef0ef83a69f2524a.256p.jpg,Phanteks Eclipse P400A Digital,ATX Mid ,White,Tempered Glass,89.9,https://es.pcpartpicker.com/product/FP3mP6/phanteks-eclipse-p400a-digital-atx-mid-tower-case-ph-ec400atg_dwt,31,4.6
//cdna.pcpartpicker.com/static/forever/images/product/9227330aa2b1c0313d1c9a8ce5acd2f2.256p.jpg,Aerocool AirHawk Duo,ATX Mid ,Black,Tempered Glass,89.9,https://es.pcpartpicker.com/product/LJTzK8/aerocool-airhawk-duo-atx-mid-tower-case-accm-pb1903311,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/efff7b27a98de4fd24b664e488c3184b.256p.jpg,BitFenix Saber,ATX Mid ,Black,Tempered Glass,89.91,https://es.pcpartpicker.com/product/Ffvqqs/bitfenix-saber-atx-mid-tower-case-bfc-sbr-300-kkgsk-rp,1,3
//cdna.pcpartpicker.com/static/forever/images/product/d97bffe775ad96d92b68631882a96aee.256p.jpg,Azza Chroma 410,ATX Mid ,Black,Tempered Glass,90,https://es.pcpartpicker.com/product/HhXnTW/azza-chroma-410a-atx-mid-tower-case-csaz-410a,1,4
//cdna.pcpartpicker.com/static/forever/images/product/8459d925596bf87eb8a0b1674628ca42.256p.jpg,GameMax View,ATX Mid ,Black,Tempered Glass,90,https://es.pcpartpicker.com/product/wJbCmG/gamemax-view-atx-mid-tower-case-gmx-view,2,5
//cdna.pcpartpicker.com/static/forever/images/product/e67c2064cedd26a32ea63f3a33533d6b.256p.jpg,Deepcool MACUBE 110,MicroATX Mini ,White,Tempered Glass,90.43,https://es.pcpartpicker.com/product/N6kgXL/deepcool-macube-110-atx-mid-tower-case-r-macube110-whngm1n-g-1,6,4.8
//cdna.pcpartpicker.com/static/forever/images/product/a6314507b5a4e0ae71787002e4826477.256p.jpg,Cougar MG120 G,MicroATX Mini ,Black,Tempered Glass,90.76,https://es.pcpartpicker.com/product/WyTzK8/cougar-mg120-g-microatx-mini-tower-case-cgr-mg120-g,6,4.8
https://m.media-amazon.com/images/I/510FsHbzoWL.jpg,Silverstone PS11B,ATX Mid ,Black,Acrylic,90.8,https://es.pcpartpicker.com/product/7d648d/silverstone-case-sstps11bw,1,3
https://m.media-amazon.com/images/I/31oBQdR7wWL.jpg,Silverstone ML06B,HTPC,Black,,90.8,https://es.pcpartpicker.com/product/DRLypg/silverstone-case-ml06b,1,4
//cdna.pcpartpicker.com/static/forever/images/product/794b75b9c9ee1db821a1c2c4643920a1.256p.jpg,Cooler Master MasterBox MB511 ARGB,ATX Mid ,Black,Tempered Glass,90.9,https://es.pcpartpicker.com/product/F8qBD3/cooler-master-masterbox-mb511-argb-atx-mid-tower-case-mcb-b511d-kgnn-rga,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/de571f78d7bb205898c221d48c667f10.256p.jpg,Thermaltake Versa J24 RGB,ATX Mid ,Black,Tempered Glass,91.26,https://es.pcpartpicker.com/product/47gzK8/thermaltake-versa-j24-tg-rgb-atx-mid-tower-case-ca-1l7-00m1wn-01,5,4.6
https://m.media-amazon.com/images/I/51NqPmBL9eL.jpg,Silverstone FARA H1M PRO,MicroATX Mini ,White / Black,Tempered Glass,91.63,https://es.pcpartpicker.com/product/YmJgXL/silverstone-fara-h1m-pro-microatx-mini-tower-case-sst-fah1mw-pro,1,5
//cdna.pcpartpicker.com/static/forever/images/product/11ac3532ca571960dd5b885306467efd.256p.jpg,In Win 101,ATX Mid ,Black,Tempered Glass,91.69,https://es.pcpartpicker.com/product/xQtWGX/inwin-101-black-atx-mid-tower-case-101-black,9,4.2
//cdna.pcpartpicker.com/static/forever/images/product/f01a5f6572a335b6f6960e6be11060e8.256p.jpg,be quiet! Pure Base 500,ATX Mid ,Black,,91.69,https://es.pcpartpicker.com/product/XCLwrH/be-quiet-pure-base-500-atx-mid-tower-case-bg034,5,4
https://m.media-amazon.com/images/I/41yYNrHU4hL.jpg,Silverstone RVZ02B,HTPC,Black,,91.9,https://es.pcpartpicker.com/product/zmgPxr/silverstone-case-sstrvz02b,14,4.6
//cdna.pcpartpicker.com/static/forever/images/product/3dfe59fc1cc8fb54032c0cd279a003ad.256p.jpg,Thermaltake Core V1,Mini ITX Desktop,White,Acrylic,92.45,https://es.pcpartpicker.com/product/M8Jkcf/thermaltake-case-ca1b800s6wn01,37,4.7
//cdna.pcpartpicker.com/static/forever/images/product/40188063d25ed3337b179c7424aba71f.256p.jpg,BitFenix Nova Mesh SE,ATX Mid ,White,Tempered Glass,92.89,https://es.pcpartpicker.com/product/kRQfrH/bitfenix-nova-mesh-se-atx-mid-tower-case-bfc-nse-300-wwgkw-4a,1,5
//cdna.pcpartpicker.com/static/forever/images/product/6a1f77b51f753e7c0e9ddc3224020f1d.256p.jpg,Corsair 275R Airflow,ATX Mid ,White / Black,Tempered Glass,92.9,https://es.pcpartpicker.com/product/ycbCmG/corsair-275r-airflow-atx-mid-tower-case-cc-9011182-ww,39,4.6
//cdna.pcpartpicker.com/static/forever/images/product/95e08cb862029d5680b87f74c41eb246.256p.jpg,BitFenix Nova,ATX Mid ,White,Acrylic,93,https://es.pcpartpicker.com/product/XGL7YJ/bitfenix-case-bfxnov100wwwkkrp,4,3.2
https://images-na.ssl-images-amazon.com/images/I/51H6LgbjeJL.jpg,Thermaltake ARMOR A30i,MicroATX Mini ,Black,Acrylic,93.46,https://es.pcpartpicker.com/product/d4yFf7/thermaltake-case-vm700a1w2n,1,5
//cdna.pcpartpicker.com/static/forever/images/product/16b6f64614ec48ffe8642130c7689453.256p.jpg,Antec VSK2000-U3,HTPC,Black,,93.63,https://es.pcpartpicker.com/product/7RTrxr/antec-case-vsk2000u3,1,4
//cdna.pcpartpicker.com/static/forever/images/product/d840392c61d0ca639f108e4ca53d5f6a.256p.jpg,Cooler Master MasterBox MB311L ARGB,MicroATX Mid ,Black,Tempered Glass,93.71,https://es.pcpartpicker.com/product/vDhmP6/cooler-master-masterbox-mb311l-argb-microatx-mid-tower-case-mcb-b311l-kgnn-s02,50,4.3
//cdna.pcpartpicker.com/static/forever/images/product/4b12e1f7058a7b16e715f1753251fe1c.256p.jpg,Fractal Design Core 500,Mini ITX Desktop,Black,,93.8,https://es.pcpartpicker.com/product/LvnG3C/fractal-design-case-fdcacore500bk,30,4.5
https://m.media-amazon.com/images/I/411RmvAcYQL.jpg,Silverstone ML08,HTPC,Black,,93.89,https://es.pcpartpicker.com/product/bvfmP6/silverstone-case-sstml08b,3,3.7
//cdna.pcpartpicker.com/static/forever/images/product/d4425c7a3cacead189dc0577d1181b41.256p.jpg,Corsair Carbide Series 110R,ATX Mid ,Black,Tempered Glass,93.9,https://es.pcpartpicker.com/product/dC6qqs/corsair-110r-atx-mid-tower-case-cc-9011183-ww,8,3.8
//cdna.pcpartpicker.com/static/forever/images/product/b35ad4944a6207c0e307154137834af6.256p.jpg,Corsair Carbide Series SPEC-DELTA RGB,ATX Mid ,Black,Tempered Glass,93.9,https://es.pcpartpicker.com/product/VPrmP6/corsair-spec-delta-rgb-atx-mid-tower-case-cc-9011166-ww,47,4.2
//cdna.pcpartpicker.com/static/forever/images/product/d829a9cc7dc7c371069a66fb71054b9a.256p.jpg,Antec ISK 310-150,Mini ITX Desktop,Black / Silver,,93.97,https://es.pcpartpicker.com/product/jhphP6/antec-isk-310-150-mini-itx-desktop-case-w150-w-power-supply-isk-310-150,4,4.8
https://m.media-amazon.com/images/I/41gRhJv4DjL.jpg,In Win 301,MicroATX Mini ,Black / Red,Tempered Glass,94.52,https://es.pcpartpicker.com/product/mDH48d/inwin-301-black-microatx-mini-tower-case-301-black,19,4.6
//cdna.pcpartpicker.com/static/forever/images/product/6e05434e854a60aefaf4c74b331540b0.256p.jpg,KOLINK OBSERVATORY RGB,ATX Mid ,Black,Tinted Tempered Glass,94.52,https://es.pcpartpicker.com/product/LpNv6h/kolink-observatory-rgb-atx-mid-tower-case-observatory-rgb,3,3.7
//cdna.pcpartpicker.com/static/forever/images/product/cf3afb74cef771522da772c2b3563954.256p.jpg,Antec VSK4000E U3,ATX Mid ,Black,,94.77,https://es.pcpartpicker.com/product/zyKhP6/antec-case-vsk4000eu3,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/69bf3205b1804a5dd7c0f83668701455.256p.jpg,NZXT H210,Mini ITX ,Black / Red,Tempered Glass,94.79,https://es.pcpartpicker.com/product/8f848d/nzxt-h210-mini-itx-tower-case-ca-h210b-br,3,4
//cdna.pcpartpicker.com/static/forever/images/product/57de46fcb7c2e44e868009fe030d60e6.256p.jpg,Cooler Master MasterBox NR400 (w/o ODD),MicroATX Mid ,Black,Tempered Glass,95.38,https://es.pcpartpicker.com/product/kPjJ7P/cooler-master-masterbox-nr400-wo-odd-microatx-mid-tower-case-mcb-nr400-kgnn-s00,13,4.7
//cdna.pcpartpicker.com/static/forever/images/product/2942d14b6f4a47e72a2129a52b904b75.256p.jpg,MagniumGear Neo-G Mini V2,Mini ITX ,Black,Tempered Glass,95.54,https://es.pcpartpicker.com/product/ytNgXL/metallic-gear-neo-g-mini-v2-microatx-mid-tower-case-mg-ne210g_bk02,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/f00c1c387149aee6dbf52ef005ccb292.256p.jpg,Silverstone PS14-E,ATX Mid ,Black,Tempered Glass,95.8,https://es.pcpartpicker.com/product/8FrYcf/silverstone-ps14-e-atx-mid-tower-case-sst-ps14b-eg,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/a9ef737a840c5f3b1c74e7d1f5327b26.256p.jpg,Fractal Design Define Nano S,Mini ITX Desktop,Black,,95.8,https://es.pcpartpicker.com/product/7d98TW/fractal-design-case-fdcadefnanosbk,20,4.8
https://m.media-amazon.com/images/I/31kTY6uLpLL.jpg,Deepcool MACUBE 310,ATX Mid ,White,Tempered Glass,96.45,https://es.pcpartpicker.com/product/DWtKHx/deepcool-gamer-storm-macube-310-atx-mid-tower-case-macube310-wh,7,4.6
//cdna.pcpartpicker.com/static/forever/images/product/604fef5ac9874dffa927a3db98c1188d.256p.jpg,NZXT H510,ATX Mid ,White,Tempered Glass,96.63,https://es.pcpartpicker.com/product/6Cyqqs/nzxt-h510-atx-mid-tower-case-ca-h510b-w1,159,4.5
//cdna.pcpartpicker.com/static/forever/images/product/a878c2ea1c0a89b0c76fcc42e8ce407f.256p.jpg,Enermax MarbleShell MS30,ATX Mid ,White / Black,Tempered Glass,96.66,https://es.pcpartpicker.com/product/zMNgXL/enermax-marbleshell-ms30-atx-mid-tower-case-eca-ms30-ww-argb,1,4
https://m.media-amazon.com/images/I/41ySFsQERWL.jpg,Thermaltake H200 TG RGB,ATX Mid ,Black,Tempered Glass,96.8,https://es.pcpartpicker.com/product/KvK2FT/thermaltake-h200-tg-rgb-atx-mid-tower-case-ca-1m3-00m1wn-00,4,3.8
//cdna.pcpartpicker.com/static/forever/images/product/0a4b3a6ad0b27387436fd279017e106b.256p.jpg,NZXT H210,Mini ITX ,Black,Tempered Glass,97.42,https://es.pcpartpicker.com/product/mbjNnQ/nzxt-h210-mini-itx-tower-case-ca-h210b-b1,30,4.6
https://m.media-amazon.com/images/I/41U46fUUIvL.jpg,Cooler Master N200,MicroATX Mini ,Black,,97.49,https://es.pcpartpicker.com/product/T3rG3C/cooler-master-case-nse200kkn1,136,4.3
//cdna.pcpartpicker.com/static/forever/images/product/001f7417487a2a6ca439ae183d04d376.256p.jpg,Corsair Carbide Series 275R,ATX Mid ,Black,Tempered Glass,97.9,https://es.pcpartpicker.com/product/KFXnTW/corsair-carbide-series-275r-atx-mid-tower-case-cc-9011132-ww,23,4.3
https://images-fe.ssl-images-amazon.com/images/I/41aosMCtv1L.jpg,Corsair Carbide Series 200R,ATX Mid ,Black,,97.99,https://es.pcpartpicker.com/product/cTQypg/corsair-case-200r,195,4.5
//cdna.pcpartpicker.com/static/forever/images/product/3d28897fee504653d8284998f26ebd83.256p.jpg,NZXT H200i,Mini ITX ,Black,Tempered Glass,98.4,https://es.pcpartpicker.com/product/4b4NnQ/nzxt-h200i-black-mini-itx-tower-case-ca-h200w-bb,8,4.6
//cdna.pcpartpicker.com/static/forever/images/product/63adb80dcc0930198ac952d510583f95.256p.jpg,Fractal Design Focus 2,ATX Mid ,Black,Tempered Glass,98.56,https://es.pcpartpicker.com/product/WvXJ7P/fractal-design-focus-2-atx-mid-tower-case-fd-c-foc2a-01,1,5
//cdna.pcpartpicker.com/static/forever/images/product/9ce2a3873aa9a835fbe4640ac420cb90.256p.jpg,MSI MAG VAMPIRIC 300R,ATX Mid ,Black,Tempered Glass,98.58,https://es.pcpartpicker.com/product/qbPQzy/msi-mag-vampiric-300r-atx-mid-tower-case-mag-vampiric-300r,1,5
//cdna.pcpartpicker.com/static/forever/images/product/c3cd4e9f893fe762fac256a7579a1472.256p.jpg,be quiet! Pure Base 500,ATX Mid ,White,,98.76,https://es.pcpartpicker.com/product/hn7p99/be-quiet-pure-base-500-atx-mid-tower-case-bg035,4,4
https://m.media-amazon.com/images/I/41MQHhHkORL.jpg,Silverstone GD09B,HTPC,Black,,98.99,https://es.pcpartpicker.com/product/dsR48d/silverstone-case-gd09b,20,3.9
//cdna.pcpartpicker.com/static/forever/images/product/569cf59dd27cd7018344dacdeaaac75b.256p.jpg,Zalman Z3 Plus,ATX Mid ,Black,Acrylic,99.16,https://es.pcpartpicker.com/product/xRjG3C/zalman-case-z3plus,11,3.5
//cdna.pcpartpicker.com/static/forever/images/product/f5901c2a6dc185bc9bb5f21ad12e6279.256p.jpg,Silverstone FARA R1,ATX Mid ,White / Black,Tempered Glass,99.42,https://es.pcpartpicker.com/product/7mcRsY/silverstone-fara-r1-atx-mid-tower-case-sst-far1w-g,2,4
//cdna.pcpartpicker.com/static/forever/images/product/5f08e8bbe3266082f74841b7723e6f64.256p.jpg,Fractal Design Focus G,ATX Mid ,Black / Gray,Acrylic,99.75,https://es.pcpartpicker.com/product/4vzZxr/fractal-design-focus-g-atx-mid-tower-case-fd-ca-focus-gy-w,7,3.6
//cdna.pcpartpicker.com/static/forever/images/product/876bebfce9eb67ee26a36c96da9540d0.256p.jpg,Phanteks Enthoo EVOLV SHIFT X,Mini ITX ,Gray,Tinted Tempered Glass,99.9,https://es.pcpartpicker.com/product/mxnG3C/phanteks-enthoo-evolv-shift-x-mini-itx-tower-case-ph-es217xe_ag,5,4.2
//cdna.pcpartpicker.com/static/forever/images/product/583a373ce6fea7d29925d7bb46a5123f.256p.jpg,Corsair 110Q,ATX Mid ,Black,,99.9,https://es.pcpartpicker.com/product/G2kgXL/corsair-110q-atx-mid-tower-case-cc-9011184-ww,3,4.3
//cdna.pcpartpicker.com/static/forever/images/product/5bd392404a6bdeda84fcecf7e64557aa.256p.jpg,Deepcool CK560,ATX Mid ,White / Black,Tempered Glass,99.9,https://es.pcpartpicker.com/product/9CQcCJ/deepcool-ck560-atx-mid-tower-case-r-ck560-whaae4-g-1,1,5
//cdna.pcpartpicker.com/static/forever/images/product/6a41085d835712d498664649d2d304ef.256p.jpg,Deepcool CK560,ATX Mid ,Black,Tempered Glass,99.9,https://es.pcpartpicker.com/product/RV8bt6/deepcool-ck560-atx-mid-tower-case-r-ck560-bkaae4-g-1,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5ffc0fdc29cf95836f73f48f768d7602.256p.jpg,NZXT H500i,ATX Mid ,Black / Red,Tempered Glass,99.95,https://es.pcpartpicker.com/product/9NBTwP/nzxt-h500i-blackred-atx-mid-tower-case-ca-h500w-br,4,5
//cdna.pcpartpicker.com/static/forever/images/product/a08ed9bb867a8c1ca55f4ee9ca15ada0.256p.jpg,SHARKOON TG6 RGB,ATX Mid ,Black,Tempered Glass,99.99,https://es.pcpartpicker.com/product/8rCFf7/sharkoon-tg6-rgb-atx-mid-tower-case-4044951028221,1,5
//cdna.pcpartpicker.com/static/forever/images/product/9b767987ee2a88ee816281218fd9263b.256p.jpg,Cooler Master MasterBox NR200P,Mini ITX Desktop,Purple,Tempered Glass,99.99,https://es.pcpartpicker.com/product/T4BG3C/cooler-master-masterbox-nr200p-mini-itx-desktop-case-mcb-nr200p-pcnn-s00,1,5
//cdna.pcpartpicker.com/static/forever/images/product/2bf7b8222693ec4818f4b8dd2eb35974.256p.jpg,In Win 301,MicroATX Mini ,White / Blue,Tempered Glass,100.41,https://es.pcpartpicker.com/product/VWRFf7/inwin-301-white-microatx-mini-tower-case-301-white,6,4.3
//cdna.pcpartpicker.com/static/forever/images/product/4bf56c1f17f5e171db51a5b45db732b6.256p.jpg,RAIJINTEK STYX,MicroATX Mini ,Black,Acrylic,100.8,https://es.pcpartpicker.com/product/bW38TW/raijintek-case-0r200025,3,4
//cdna.pcpartpicker.com/static/forever/images/product/0db2780004467151bc9d52f11b27c949.256p.jpg,Silverstone Sugo SG11,MicroATX Mini ,Black,,101.51,https://es.pcpartpicker.com/product/YLDzK8/silverstone-case-sstsg11b,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/868c9d19f84e899fb5f92907bc14ca26.256p.jpg,Phanteks Eclipse P360A,ATX Mid ,White,Tempered Glass,101.75,https://es.pcpartpicker.com/product/YNdrxr/phanteks-eclipse-p360a-atx-mid-tower-case-ph-ec360atg_dwt,32,4.7
//cdna.pcpartpicker.com/static/forever/images/product/405ffe7f98a01957d5ebb3acccac68bc.256p.jpg,SHARKOON PURE STEEL RGB,ATX Mid ,Black,Tempered Glass,102.02,https://es.pcpartpicker.com/product/NsPgXL/sharkoon-pure-steel-rgb-atx-mid-tower-case-pure-steel-rgb,2,5
//cdna.pcpartpicker.com/static/forever/images/product/6329408f72062a8ca518f6baadd88748.256p.jpg,Silverstone FARA R1 PRO,ATX Mid ,White,Tempered Glass,102.22,https://es.pcpartpicker.com/product/Mp3gXL/silverstone-fara-r1-pro-atx-mid-tower-case-sst-far1w-pro,1,5
//cdna.pcpartpicker.com/static/forever/images/product/338a79373c466a21f2c6411ff52e0381.256p.jpg,Asus Prime AP201,MicroATX Mini ,White,Mesh,102.39,https://es.pcpartpicker.com/product/nL3gXL/asus-prime-ap201-microatx-mini-tower-case-ap201whtmesh,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/0d2f3659c36890c573217d5d79852787.256p.jpg,Antec Dark Phantom DP502 Flux,ATX Mid ,Black,Tempered Glass,102.76,https://es.pcpartpicker.com/product/QbmFf7/antec-dark-phantom-dp502-atx-mid-tower-case-dp502-flux,1,4
//cdna.pcpartpicker.com/static/forever/images/product/293fc9c60376f63f95138eb8f7a5b1fc.256p.jpg,Lian Li LANCOOL 215,ATX Mid ,White,Tempered Glass,102.84,https://es.pcpartpicker.com/product/VJZ9TW/lian-li-lancool-215-atx-mid-tower-case-lancool-215-w,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/aa95e430cad19760d257a4d1b92b258b.256p.jpg,Enermax StarryFort SF30,ATX Mid ,Black,Tempered Glass,102.96,https://es.pcpartpicker.com/product/d7kj4D/enermax-starryfort-sf30-atx-mid-tower-case-eca-sf30-m1bb-argb,5,4.8
